index,node
2497,2.049140769324325e6
2498,2.049140769324325e6
2499,2.049140769324325e6
2500,2.049140769324325e6
2501,2.049140769324325e6
2502,2.049140769324325e6
2503,2.049140769324325e6
2504,2.049140769324325e6
2505,2.049140769324325e6
2506,2.049140769324325e6
2507,2.049140769324325e6
2508,2.049140769324325e6
2509,2.049140769324325e6
2510,2.049140769324325e6
2511,2.049140769324325e6
2512,2.049140769324325e6
2513,2.049140769324325e6
2514,2.049140769324325e6
2515,2.049140769324325e6
2516,2.049140769324325e6
2517,2.049140769324325e6
2518,2.049140769324325e6
2519,2.049140769324325e6
2520,2.049140769324325e6
2521,2.049140769324325e6
2522,2.049140769324325e6
2523,2.049140769324325e6
2524,2.049140769324325e6
2525,2.049140769324325e6
2526,2.049140769324325e6
2527,2.049140769324325e6
2528,2.049140769324325e6
2529,2.049140769324325e6
2530,2.049140769324325e6
2531,2.049140769324325e6
2532,2.049140769324325e6
2533,2.049140769324325e6
2534,2.049140769324325e6
2535,2.049140769324325e6
2536,2.049140769324325e6
2537,2.049140769324325e6
2538,2.049140769324325e6
2539,2.049140769324325e6
2540,2.049140769324325e6
2541,2.049140769324325e6
2542,2.049140769324325e6
2543,2.049140769324325e6
2544,2.049140769324325e6
2545,2.049140769324325e6
2546,2.049140769324325e6
2547,2.049140769324325e6
2548,2.049140769324325e6
2549,2.049140769324325e6
2550,2.049140769324325e6
2551,2.049140769324325e6
2552,2.049140769324325e6
2553,2.049140769324325e6
2554,2.049140769324325e6
2555,2.049140769324325e6
2556,2.049140769324325e6
2557,2.049140769324325e6
2558,2.049140769324325e6
2559,2.049140769324325e6
2560,2.049140769324325e6
129,2.0525482226666666e6
130,2.0525482226666666e6
131,2.0525482226666666e6
385,2.0525482226666666e6
386,2.0525482226666666e6
387,2.0525482226666666e6
1153,2.0525482226666666e6
1154,2.0525482226666666e6
1155,2.0525482226666666e6
1537,2.0525482226666666e6
1538,2.0525482226666666e6
1539,2.0525482226666666e6
3329,2.0525482226666666e6
3330,2.0525482226666666e6
3331,2.0525482226666666e6
4027,1.1554034247058823e6
4028,1.1554034247058823e6
4029,1.1554034247058823e6
4030,1.1554034247058823e6
4031,1.1554034247058823e6
4032,1.1554034247058823e6
4033,1.1554034247058823e6
4034,1.1554034247058823e6
4035,1.1554034247058823e6
4036,1.1554034247058823e6
4037,1.1554034247058823e6
4038,1.1554034247058823e6
4039,1.1554034247058823e6
4040,1.1554034247058823e6
4041,1.1554034247058823e6
4042,1.1554034247058823e6
4043,1.1554034247058823e6
4044,1.1554034247058823e6
4045,1.1554034247058823e6
4046,1.1554034247058823e6
4047,1.1554034247058823e6
4048,1.1554034247058823e6
4049,1.1554034247058823e6
4050,1.1554034247058823e6
4051,1.1554034247058823e6
4052,1.1554034247058823e6
4053,1.1554034247058823e6
4054,1.1554034247058823e6
4055,1.1554034247058823e6
4056,1.1554034247058823e6
4057,1.1554034247058823e6
4058,1.1554034247058823e6
4059,1.1554034247058823e6
4060,1.1554034247058823e6
4061,1.1554034247058823e6
4062,1.1554034247058823e6
4063,1.1554034247058823e6
4064,1.1554034247058823e6
4065,1.1554034247058823e6
4066,1.1554034247058823e6
4067,1.1554034247058823e6
4068,1.1554034247058823e6
4069,1.1554034247058823e6
4070,1.1554034247058823e6
4071,1.1554034247058823e6
4072,1.1554034247058823e6
4073,1.1554034247058823e6
4074,1.1554034247058823e6
4075,1.1554034247058823e6
4076,1.1554034247058823e6
4077,1.1554034247058823e6
4078,1.1554034247058823e6
4079,1.1554034247058823e6
4080,1.1554034247058823e6
4081,1.1554034247058823e6
4082,1.1554034247058823e6
4083,1.1554034247058823e6
4084,1.1554034247058823e6
4085,1.1554034247058823e6
4086,1.1554034247058823e6
4087,1.1554034247058823e6
4088,1.1554034247058823e6
4089,1.1554034247058823e6
4090,1.1554034247058823e6
4091,1.1554034247058823e6
4092,1.1554034247058823e6
4093,1.1554034247058823e6
4094,1.1554034247058823e6
4095,1.1554034247058823e6
4096,1.1554034247058823e6
175,3.2570848800000004e6
3375,3.2570848800000004e6
1,1.5154455241666664e6
2,1.5154455241666664e6
3,1.5154455241666664e6
4,1.5154455241666664e6
5,1.5154455241666664e6
6,1.5154455241666664e6
7,1.5154455241666664e6
8,1.5154455241666664e6
9,1.5154455241666664e6
10,1.5154455241666664e6
11,1.5154455241666664e6
12,1.5154455241666664e6
13,1.5154455241666664e6
14,1.5154455241666664e6
15,1.5154455241666664e6
16,1.5154455241666664e6
17,1.5154455241666664e6
18,1.5154455241666664e6
19,1.5154455241666664e6
20,1.5154455241666664e6
21,1.5154455241666664e6
22,1.5154455241666664e6
23,1.5154455241666664e6
24,1.5154455241666664e6
25,1.5154455241666664e6
26,1.5154455241666664e6
27,1.5154455241666664e6
28,1.5154455241666664e6
29,1.5154455241666664e6
30,1.5154455241666664e6
31,1.5154455241666664e6
32,1.5154455241666664e6
33,1.5154455241666664e6
34,1.5154455241666664e6
35,1.5154455241666664e6
36,1.5154455241666664e6
37,1.5154455241666664e6
38,1.5154455241666664e6
39,1.5154455241666664e6
40,1.5154455241666664e6
41,1.5154455241666664e6
42,1.5154455241666664e6
641,1.5154455241666664e6
642,1.5154455241666664e6
643,1.5154455241666664e6
644,1.5154455241666664e6
645,1.5154455241666664e6
646,1.5154455241666664e6
647,1.5154455241666664e6
648,1.5154455241666664e6
649,1.5154455241666664e6
650,1.5154455241666664e6
651,1.5154455241666664e6
652,1.5154455241666664e6
653,1.5154455241666664e6
654,1.5154455241666664e6
655,1.5154455241666664e6
656,1.5154455241666664e6
657,1.5154455241666664e6
658,1.5154455241666664e6
659,1.5154455241666664e6
660,1.5154455241666664e6
661,1.5154455241666664e6
662,1.5154455241666664e6
663,1.5154455241666664e6
664,1.5154455241666664e6
665,1.5154455241666664e6
666,1.5154455241666664e6
667,1.5154455241666664e6
668,1.5154455241666664e6
669,1.5154455241666664e6
670,1.5154455241666664e6
671,1.5154455241666664e6
672,1.5154455241666664e6
673,1.5154455241666664e6
674,1.5154455241666664e6
675,1.5154455241666664e6
676,1.5154455241666664e6
677,1.5154455241666664e6
678,1.5154455241666664e6
679,1.5154455241666664e6
680,1.5154455241666664e6
681,1.5154455241666664e6
682,1.5154455241666664e6
211,1.6998374508000002e6
212,1.6998374508000002e6
213,1.6998374508000002e6
214,1.6998374508000002e6
215,1.6998374508000002e6
1235,1.6998374508000002e6
1236,1.6998374508000002e6
1237,1.6998374508000002e6
1238,1.6998374508000002e6
1239,1.6998374508000002e6
1240,1.6998374508000002e6
1241,1.6998374508000002e6
1242,1.6998374508000002e6
1243,1.6998374508000002e6
1244,1.6998374508000002e6
1245,1.6998374508000002e6
1246,1.6998374508000002e6
1247,1.6998374508000002e6
1248,1.6998374508000002e6
1249,1.6998374508000002e6
1250,1.6998374508000002e6
1251,1.6998374508000002e6
1252,1.6998374508000002e6
1253,1.6998374508000002e6
1254,1.6998374508000002e6
1255,1.6998374508000002e6
1256,1.6998374508000002e6
1257,1.6998374508000002e6
1258,1.6998374508000002e6
1259,1.6998374508000002e6
1260,1.6998374508000002e6
1261,1.6998374508000002e6
1262,1.6998374508000002e6
1263,1.6998374508000002e6
1264,1.6998374508000002e6
1265,1.6998374508000002e6
1266,1.6998374508000002e6
1267,1.6998374508000002e6
1268,1.6998374508000002e6
1269,1.6998374508000002e6
1270,1.6998374508000002e6
1271,1.6998374508000002e6
1272,1.6998374508000002e6
1273,1.6998374508000002e6
1274,1.6998374508000002e6
1275,1.6998374508000002e6
1276,1.6998374508000002e6
1277,1.6998374508000002e6
1278,1.6998374508000002e6
1279,1.6998374508000002e6
1280,1.6998374508000002e6
3411,1.6998374508000002e6
3412,1.6998374508000002e6
3413,1.6998374508000002e6
3414,1.6998374508000002e6
3415,1.6998374508000002e6
3416,1.6998374508000002e6
3417,1.6998374508000002e6
3418,1.6998374508000002e6
3419,1.6998374508000002e6
3420,1.6998374508000002e6
3421,1.6998374508000002e6
3422,1.6998374508000002e6
3423,1.6998374508000002e6
3424,1.6998374508000002e6
3425,1.6998374508000002e6
3426,1.6998374508000002e6
3427,1.6998374508000002e6
3428,1.6998374508000002e6
3429,1.6998374508000002e6
3430,1.6998374508000002e6
3431,1.6998374508000002e6
3432,1.6998374508000002e6
3433,1.6998374508000002e6
3434,1.6998374508000002e6
3435,1.6998374508000002e6
3436,1.6998374508000002e6
3437,1.6998374508000002e6
3438,1.6998374508000002e6
3439,1.6998374508000002e6
3440,1.6998374508000002e6
3441,1.6998374508000002e6
3442,1.6998374508000002e6
3443,1.6998374508000002e6
3444,1.6998374508000002e6
3445,1.6998374508000002e6
3446,1.6998374508000002e6
3447,1.6998374508000002e6
3448,1.6998374508000002e6
3449,1.6998374508000002e6
3450,1.6998374508000002e6
3451,1.6998374508000002e6
3452,1.6998374508000002e6
3453,1.6998374508000002e6
3454,1.6998374508000002e6
3455,1.6998374508000002e6
3456,1.6998374508000002e6
2608,658406.05
2609,658406.05
2610,658406.05
2611,658406.05
2612,658406.05
2613,658406.05
4400,658406.05
4401,658406.05
4402,658406.05
4403,658406.05
4404,658406.05
4405,658406.05
5680,658406.05
5681,658406.05
5682,658406.05
5683,658406.05
5684,658406.05
5685,658406.05
1079,536227.1289595375
1080,536227.1289595375
1081,536227.1289595375
1082,536227.1289595375
1083,536227.1289595375
1084,536227.1289595375
1085,536227.1289595375
1086,536227.1289595375
1087,536227.1289595375
1088,536227.1289595375
1089,536227.1289595375
1090,536227.1289595375
1091,536227.1289595375
1092,536227.1289595375
1093,536227.1289595375
1094,536227.1289595375
1095,536227.1289595375
1096,536227.1289595375
1097,536227.1289595375
1098,536227.1289595375
1099,536227.1289595375
1100,536227.1289595375
1101,536227.1289595375
1102,536227.1289595375
1103,536227.1289595375
1104,536227.1289595375
1105,536227.1289595375
1106,536227.1289595375
1107,536227.1289595375
1108,536227.1289595375
1109,536227.1289595375
1110,536227.1289595375
1111,536227.1289595375
1112,536227.1289595375
1113,536227.1289595375
1114,536227.1289595375
1115,536227.1289595375
1116,536227.1289595375
1117,536227.1289595375
1118,536227.1289595375
1119,536227.1289595375
1120,536227.1289595375
1122,536227.1289595375
1125,536227.1289595375
1127,536227.1289595375
1128,536227.1289595375
1129,536227.1289595375
1131,536227.1289595375
1132,536227.1289595375
1133,536227.1289595375
1134,536227.1289595375
1135,536227.1289595375
1136,536227.1289595375
1137,536227.1289595375
1138,536227.1289595375
1139,536227.1289595375
1140,536227.1289595375
1141,536227.1289595375
1142,536227.1289595375
1143,536227.1289595375
1144,536227.1289595375
1145,536227.1289595375
1146,536227.1289595375
1147,536227.1289595375
1148,536227.1289595375
1149,536227.1289595375
1150,536227.1289595375
1151,536227.1289595375
1152,536227.1289595375
1990,536227.1289595375
1991,536227.1289595375
1992,536227.1289595375
1993,536227.1289595375
1994,536227.1289595375
1995,536227.1289595375
1996,536227.1289595375
1997,536227.1289595375
1998,536227.1289595375
1999,536227.1289595375
2000,536227.1289595375
2001,536227.1289595375
2002,536227.1289595375
2003,536227.1289595375
2004,536227.1289595375
2005,536227.1289595375
2006,536227.1289595375
2007,536227.1289595375
2008,536227.1289595375
2010,536227.1289595375
2031,536227.1289595375
2032,536227.1289595375
2035,536227.1289595375
2036,536227.1289595375
2037,536227.1289595375
2038,536227.1289595375
2039,536227.1289595375
2040,536227.1289595375
2041,536227.1289595375
2042,536227.1289595375
2043,536227.1289595375
2044,536227.1289595375
2045,536227.1289595375
2046,536227.1289595375
2047,536227.1289595375
2048,536227.1289595375
3647,536227.1289595375
3648,536227.1289595375
3649,536227.1289595375
3650,536227.1289595375
3651,536227.1289595375
3652,536227.1289595375
3653,536227.1289595375
3654,536227.1289595375
3655,536227.1289595375
3656,536227.1289595375
3657,536227.1289595375
3658,536227.1289595375
3659,536227.1289595375
3660,536227.1289595375
3661,536227.1289595375
3662,536227.1289595375
3663,536227.1289595375
3664,536227.1289595375
3665,536227.1289595375
3666,536227.1289595375
3667,536227.1289595375
3668,536227.1289595375
3669,536227.1289595375
3670,536227.1289595375
3671,536227.1289595375
3672,536227.1289595375
3673,536227.1289595375
3674,536227.1289595375
3675,536227.1289595375
3677,536227.1289595375
3678,536227.1289595375
3680,536227.1289595375
3694,536227.1289595375
3695,536227.1289595375
3696,536227.1289595375
3697,536227.1289595375
3698,536227.1289595375
3699,536227.1289595375
3700,536227.1289595375
3701,536227.1289595375
3702,536227.1289595375
3703,536227.1289595375
3704,536227.1289595375
3705,536227.1289595375
3706,536227.1289595375
3707,536227.1289595375
3708,536227.1289595375
3709,536227.1289595375
3710,536227.1289595375
3711,536227.1289595375
3712,536227.1289595375
4656,536227.1289595375
4657,536227.1289595375
4659,536227.1289595375
4660,536227.1289595375
4661,536227.1289595375
4663,536227.1289595375
4664,536227.1289595375
4665,536227.1289595375
4666,536227.1289595375
4667,536227.1289595375
4668,536227.1289595375
4669,536227.1289595375
4670,536227.1289595375
4671,536227.1289595375
4672,536227.1289595375
4673,536227.1289595375
4674,536227.1289595375
4675,536227.1289595375
4676,536227.1289595375
4677,536227.1289595375
4678,536227.1289595375
4679,536227.1289595375
4680,536227.1289595375
4681,536227.1289595375
4682,536227.1289595375
4683,536227.1289595375
4684,536227.1289595375
4685,536227.1289595375
4686,536227.1289595375
4687,536227.1289595375
4688,536227.1289595375
4689,536227.1289595375
4690,536227.1289595375
4691,536227.1289595375
4692,536227.1289595375
4693,536227.1289595375
4694,536227.1289595375
4695,536227.1289595375
4696,536227.1289595375
4697,536227.1289595375
4698,536227.1289595375
4699,536227.1289595375
4700,536227.1289595375
4701,536227.1289595375
4702,536227.1289595375
4703,536227.1289595375
4704,536227.1289595375
4705,536227.1289595375
4706,536227.1289595375
4707,536227.1289595375
4708,536227.1289595375
4709,536227.1289595375
4710,536227.1289595375
4711,536227.1289595375
4712,536227.1289595375
4713,536227.1289595375
4714,536227.1289595375
4715,536227.1289595375
4716,536227.1289595375
4717,536227.1289595375
4718,536227.1289595375
4719,536227.1289595375
4720,536227.1289595375
4721,536227.1289595375
4722,536227.1289595375
4723,536227.1289595375
4724,536227.1289595375
4725,536227.1289595375
4726,536227.1289595375
4727,536227.1289595375
4728,536227.1289595375
4729,536227.1289595375
4730,536227.1289595375
4731,536227.1289595375
4732,536227.1289595375
4733,536227.1289595375
4734,536227.1289595375
4735,536227.1289595375
4736,536227.1289595375
5296,536227.1289595375
5298,536227.1289595375
5299,536227.1289595375
5300,536227.1289595375
5302,536227.1289595375
5303,536227.1289595375
5304,536227.1289595375
5305,536227.1289595375
5306,536227.1289595375
5307,536227.1289595375
5308,536227.1289595375
5309,536227.1289595375
5310,536227.1289595375
5311,536227.1289595375
5312,536227.1289595375
5313,536227.1289595375
5314,536227.1289595375
5315,536227.1289595375
5316,536227.1289595375
5317,536227.1289595375
5318,536227.1289595375
5319,536227.1289595375
5320,536227.1289595375
5321,536227.1289595375
5322,536227.1289595375
5323,536227.1289595375
5324,536227.1289595375
5325,536227.1289595375
5326,536227.1289595375
5327,536227.1289595375
5328,536227.1289595375
5329,536227.1289595375
5330,536227.1289595375
5331,536227.1289595375
5332,536227.1289595375
5333,536227.1289595375
5334,536227.1289595375
5335,536227.1289595375
5336,536227.1289595375
5337,536227.1289595375
5338,536227.1289595375
5339,536227.1289595375
5340,536227.1289595375
5341,536227.1289595375
5342,536227.1289595375
5343,536227.1289595375
5344,536227.1289595375
5346,536227.1289595375
5347,536227.1289595375
5348,536227.1289595375
5349,536227.1289595375
5350,536227.1289595375
5351,536227.1289595375
5352,536227.1289595375
5353,536227.1289595375
5354,536227.1289595375
5355,536227.1289595375
5356,536227.1289595375
5357,536227.1289595375
5358,536227.1289595375
5359,536227.1289595375
5360,536227.1289595375
5361,536227.1289595375
5362,536227.1289595375
5363,536227.1289595375
5364,536227.1289595375
5365,536227.1289595375
5366,536227.1289595375
5367,536227.1289595375
5368,536227.1289595375
5369,536227.1289595375
5370,536227.1289595375
5371,536227.1289595375
5372,536227.1289595375
5373,536227.1289595375
5374,536227.1289595375
5375,536227.1289595375
5376,536227.1289595375
132,1.8721897041025625e6
133,1.8721897041025625e6
134,1.8721897041025625e6
135,1.8721897041025625e6
136,1.8721897041025625e6
137,1.8721897041025625e6
138,1.8721897041025625e6
139,1.8721897041025625e6
140,1.8721897041025625e6
141,1.8721897041025625e6
142,1.8721897041025625e6
143,1.8721897041025625e6
144,1.8721897041025625e6
145,1.8721897041025625e6
146,1.8721897041025625e6
147,1.8721897041025625e6
148,1.8721897041025625e6
149,1.8721897041025625e6
150,1.8721897041025625e6
151,1.8721897041025625e6
152,1.8721897041025625e6
153,1.8721897041025625e6
154,1.8721897041025625e6
155,1.8721897041025625e6
156,1.8721897041025625e6
157,1.8721897041025625e6
158,1.8721897041025625e6
159,1.8721897041025625e6
160,1.8721897041025625e6
161,1.8721897041025625e6
162,1.8721897041025625e6
163,1.8721897041025625e6
164,1.8721897041025625e6
165,1.8721897041025625e6
166,1.8721897041025625e6
167,1.8721897041025625e6
168,1.8721897041025625e6
169,1.8721897041025625e6
170,1.8721897041025625e6
388,1.8721897041025625e6
389,1.8721897041025625e6
390,1.8721897041025625e6
391,1.8721897041025625e6
392,1.8721897041025625e6
393,1.8721897041025625e6
394,1.8721897041025625e6
395,1.8721897041025625e6
396,1.8721897041025625e6
397,1.8721897041025625e6
398,1.8721897041025625e6
399,1.8721897041025625e6
400,1.8721897041025625e6
401,1.8721897041025625e6
402,1.8721897041025625e6
403,1.8721897041025625e6
404,1.8721897041025625e6
405,1.8721897041025625e6
406,1.8721897041025625e6
407,1.8721897041025625e6
408,1.8721897041025625e6
409,1.8721897041025625e6
410,1.8721897041025625e6
411,1.8721897041025625e6
412,1.8721897041025625e6
413,1.8721897041025625e6
414,1.8721897041025625e6
415,1.8721897041025625e6
416,1.8721897041025625e6
417,1.8721897041025625e6
418,1.8721897041025625e6
419,1.8721897041025625e6
420,1.8721897041025625e6
421,1.8721897041025625e6
422,1.8721897041025625e6
423,1.8721897041025625e6
424,1.8721897041025625e6
425,1.8721897041025625e6
426,1.8721897041025625e6
1156,1.8721897041025625e6
1157,1.8721897041025625e6
1158,1.8721897041025625e6
1159,1.8721897041025625e6
1160,1.8721897041025625e6
1161,1.8721897041025625e6
1162,1.8721897041025625e6
1163,1.8721897041025625e6
1164,1.8721897041025625e6
1165,1.8721897041025625e6
1166,1.8721897041025625e6
1167,1.8721897041025625e6
1168,1.8721897041025625e6
1169,1.8721897041025625e6
1170,1.8721897041025625e6
1171,1.8721897041025625e6
1172,1.8721897041025625e6
1173,1.8721897041025625e6
1174,1.8721897041025625e6
1175,1.8721897041025625e6
1176,1.8721897041025625e6
1177,1.8721897041025625e6
1178,1.8721897041025625e6
1179,1.8721897041025625e6
1180,1.8721897041025625e6
1181,1.8721897041025625e6
1182,1.8721897041025625e6
1183,1.8721897041025625e6
1184,1.8721897041025625e6
1185,1.8721897041025625e6
1186,1.8721897041025625e6
1187,1.8721897041025625e6
1188,1.8721897041025625e6
1189,1.8721897041025625e6
1190,1.8721897041025625e6
1191,1.8721897041025625e6
1192,1.8721897041025625e6
1193,1.8721897041025625e6
1194,1.8721897041025625e6
1540,1.8721897041025625e6
1541,1.8721897041025625e6
1542,1.8721897041025625e6
1543,1.8721897041025625e6
1544,1.8721897041025625e6
1545,1.8721897041025625e6
1546,1.8721897041025625e6
1547,1.8721897041025625e6
1548,1.8721897041025625e6
1549,1.8721897041025625e6
1550,1.8721897041025625e6
1551,1.8721897041025625e6
1552,1.8721897041025625e6
1553,1.8721897041025625e6
1554,1.8721897041025625e6
1555,1.8721897041025625e6
1556,1.8721897041025625e6
1557,1.8721897041025625e6
1558,1.8721897041025625e6
1559,1.8721897041025625e6
1560,1.8721897041025625e6
1561,1.8721897041025625e6
1562,1.8721897041025625e6
1563,1.8721897041025625e6
1564,1.8721897041025625e6
1565,1.8721897041025625e6
1566,1.8721897041025625e6
1567,1.8721897041025625e6
1568,1.8721897041025625e6
1569,1.8721897041025625e6
1570,1.8721897041025625e6
1571,1.8721897041025625e6
1572,1.8721897041025625e6
1573,1.8721897041025625e6
1574,1.8721897041025625e6
1575,1.8721897041025625e6
1576,1.8721897041025625e6
1577,1.8721897041025625e6
1578,1.8721897041025625e6
3332,1.8721897041025625e6
3333,1.8721897041025625e6
3334,1.8721897041025625e6
3335,1.8721897041025625e6
3336,1.8721897041025625e6
3337,1.8721897041025625e6
3338,1.8721897041025625e6
3339,1.8721897041025625e6
3340,1.8721897041025625e6
3341,1.8721897041025625e6
3342,1.8721897041025625e6
3343,1.8721897041025625e6
3344,1.8721897041025625e6
3345,1.8721897041025625e6
3346,1.8721897041025625e6
3347,1.8721897041025625e6
3348,1.8721897041025625e6
3349,1.8721897041025625e6
3350,1.8721897041025625e6
3351,1.8721897041025625e6
3352,1.8721897041025625e6
3353,1.8721897041025625e6
3354,1.8721897041025625e6
3355,1.8721897041025625e6
3356,1.8721897041025625e6
3357,1.8721897041025625e6
3358,1.8721897041025625e6
3359,1.8721897041025625e6
3360,1.8721897041025625e6
3361,1.8721897041025625e6
3362,1.8721897041025625e6
3363,1.8721897041025625e6
3364,1.8721897041025625e6
3365,1.8721897041025625e6
3366,1.8721897041025625e6
3367,1.8721897041025625e6
3368,1.8721897041025625e6
3369,1.8721897041025625e6
3370,1.8721897041025625e6
769,522461.8921702124
770,522461.8921702124
771,522461.8921702124
772,522461.8921702124
773,522461.8921702124
774,522461.8921702124
775,522461.8921702124
776,522461.8921702124
777,522461.8921702124
778,522461.8921702124
779,522461.8921702124
780,522461.8921702124
781,522461.8921702124
782,522461.8921702124
783,522461.8921702124
784,522461.8921702124
785,522461.8921702124
786,522461.8921702124
787,522461.8921702124
788,522461.8921702124
789,522461.8921702124
790,522461.8921702124
791,522461.8921702124
792,522461.8921702124
793,522461.8921702124
794,522461.8921702124
795,522461.8921702124
796,522461.8921702124
797,522461.8921702124
798,522461.8921702124
799,522461.8921702124
800,522461.8921702124
801,522461.8921702124
802,522461.8921702124
803,522461.8921702124
804,522461.8921702124
805,522461.8921702124
806,522461.8921702124
807,522461.8921702124
808,522461.8921702124
809,522461.8921702124
810,522461.8921702124
811,522461.8921702124
812,522461.8921702124
813,522461.8921702124
814,522461.8921702124
815,522461.8921702124
1025,522461.8921702124
1026,522461.8921702124
1027,522461.8921702124
1028,522461.8921702124
1029,522461.8921702124
1030,522461.8921702124
1031,522461.8921702124
1032,522461.8921702124
1033,522461.8921702124
1034,522461.8921702124
1035,522461.8921702124
1036,522461.8921702124
1037,522461.8921702124
1038,522461.8921702124
1039,522461.8921702124
1040,522461.8921702124
1041,522461.8921702124
1042,522461.8921702124
1043,522461.8921702124
1044,522461.8921702124
1045,522461.8921702124
1046,522461.8921702124
1047,522461.8921702124
1048,522461.8921702124
1049,522461.8921702124
1050,522461.8921702124
1051,522461.8921702124
1052,522461.8921702124
1053,522461.8921702124
1054,522461.8921702124
1055,522461.8921702124
1056,522461.8921702124
1057,522461.8921702124
1058,522461.8921702124
1059,522461.8921702124
1060,522461.8921702124
1061,522461.8921702124
1062,522461.8921702124
1063,522461.8921702124
1064,522461.8921702124
1065,522461.8921702124
1066,522461.8921702124
1067,522461.8921702124
1068,522461.8921702124
1069,522461.8921702124
1070,522461.8921702124
1071,522461.8921702124
1921,522461.8921702124
1922,522461.8921702124
1923,522461.8921702124
1924,522461.8921702124
1925,522461.8921702124
1926,522461.8921702124
1927,522461.8921702124
1928,522461.8921702124
1929,522461.8921702124
1930,522461.8921702124
1931,522461.8921702124
1932,522461.8921702124
1933,522461.8921702124
1934,522461.8921702124
1935,522461.8921702124
1936,522461.8921702124
1937,522461.8921702124
1938,522461.8921702124
1939,522461.8921702124
1940,522461.8921702124
1941,522461.8921702124
1942,522461.8921702124
1943,522461.8921702124
1944,522461.8921702124
1945,522461.8921702124
1946,522461.8921702124
1947,522461.8921702124
1948,522461.8921702124
1949,522461.8921702124
1950,522461.8921702124
1951,522461.8921702124
1952,522461.8921702124
1953,522461.8921702124
1954,522461.8921702124
1955,522461.8921702124
1956,522461.8921702124
1957,522461.8921702124
1958,522461.8921702124
1959,522461.8921702124
1960,522461.8921702124
1961,522461.8921702124
1962,522461.8921702124
1963,522461.8921702124
1964,522461.8921702124
1965,522461.8921702124
1966,522461.8921702124
1967,522461.8921702124
4609,522461.8921702124
4610,522461.8921702124
4611,522461.8921702124
4612,522461.8921702124
4613,522461.8921702124
4614,522461.8921702124
4615,522461.8921702124
4616,522461.8921702124
4617,522461.8921702124
4618,522461.8921702124
4619,522461.8921702124
4620,522461.8921702124
4621,522461.8921702124
4622,522461.8921702124
4623,522461.8921702124
4624,522461.8921702124
4625,522461.8921702124
4626,522461.8921702124
4627,522461.8921702124
4628,522461.8921702124
4629,522461.8921702124
4630,522461.8921702124
4631,522461.8921702124
4632,522461.8921702124
4633,522461.8921702124
4634,522461.8921702124
4635,522461.8921702124
4636,522461.8921702124
4637,522461.8921702124
4638,522461.8921702124
4639,522461.8921702124
4640,522461.8921702124
4641,522461.8921702124
4642,522461.8921702124
4643,522461.8921702124
4644,522461.8921702124
4645,522461.8921702124
4646,522461.8921702124
4647,522461.8921702124
4648,522461.8921702124
4649,522461.8921702124
4650,522461.8921702124
4651,522461.8921702124
4652,522461.8921702124
4653,522461.8921702124
4654,522461.8921702124
4655,522461.8921702124
5249,522461.8921702124
5250,522461.8921702124
5251,522461.8921702124
5252,522461.8921702124
5253,522461.8921702124
5254,522461.8921702124
5255,522461.8921702124
5256,522461.8921702124
5257,522461.8921702124
5258,522461.8921702124
5259,522461.8921702124
5260,522461.8921702124
5261,522461.8921702124
5262,522461.8921702124
5263,522461.8921702124
5264,522461.8921702124
5265,522461.8921702124
5266,522461.8921702124
5267,522461.8921702124
5268,522461.8921702124
5269,522461.8921702124
5270,522461.8921702124
5271,522461.8921702124
5272,522461.8921702124
5273,522461.8921702124
5274,522461.8921702124
5275,522461.8921702124
5276,522461.8921702124
5277,522461.8921702124
5278,522461.8921702124
5279,522461.8921702124
5280,522461.8921702124
5281,522461.8921702124
5282,522461.8921702124
5283,522461.8921702124
5284,522461.8921702124
5285,522461.8921702124
5286,522461.8921702124
5287,522461.8921702124
5288,522461.8921702124
5289,522461.8921702124
5290,522461.8921702124
5291,522461.8921702124
5292,522461.8921702124
5293,522461.8921702124
5294,522461.8921702124
5295,522461.8921702124
3120,604469.7928571429
3121,604469.7928571429
3122,604469.7928571429
3123,604469.7928571429
3124,604469.7928571429
3125,604469.7928571429
3126,604469.7928571429
3127,604469.7928571429
3128,604469.7928571429
3129,604469.7928571429
3130,604469.7928571429
3131,604469.7928571429
3132,604469.7928571429
3133,604469.7928571429
1455,1.9331138825e6
2223,1.9331138825e6
3503,1.9331138825e6
3887,1.9331138825e6
4015,1.9331138825e6
4271,1.9331138825e6
4399,1.9331138825e6
5167,1.9331138825e6
4144,248231.7493478261
4145,248231.7493478261
4146,248231.7493478261
4147,248231.7493478261
4148,248231.7493478261
4149,248231.7493478261
4150,248231.7493478261
4151,248231.7493478261
4152,248231.7493478261
4153,248231.7493478261
4154,248231.7493478261
4155,248231.7493478261
4156,248231.7493478261
4157,248231.7493478261
4158,248231.7493478261
4159,248231.7493478261
4160,248231.7493478261
4161,248231.7493478261
4162,248231.7493478261
4163,248231.7493478261
4164,248231.7493478261
4165,248231.7493478261
4166,248231.7493478261
4167,248231.7493478261
4168,248231.7493478261
4169,248231.7493478261
4170,248231.7493478261
4171,248231.7493478261
4172,248231.7493478261
4173,248231.7493478261
4174,248231.7493478261
4175,248231.7493478261
4176,248231.7493478261
4177,248231.7493478261
4178,248231.7493478261
4179,248231.7493478261
4180,248231.7493478261
4181,248231.7493478261
4182,248231.7493478261
4183,248231.7493478261
4184,248231.7493478261
4185,248231.7493478261
4186,248231.7493478261
