,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
1075,8,1312675200000000000,861965.12,0,83.57,3.48,218.6895548,6.425
1076,8,1310688000000000000,849925.37,0,84.26,3.575,218.7746217,6.425
1077,8,1311292800000000000,829902.42,0,85.46,3.651,218.8328475,6.425
1078,8,1311897600000000000,807082.19,0,86.46,3.682,218.8910733,6.425
1079,8,1304812800000000000,892393.77,0,85.15,3.684,218.9492991,6.425
1081,8,1313712000000000000,895066.5,0,82.92,3.554,219.0701968,6.425
1082,8,1314316800000000000,912542.82,0,84.69,3.523,219.1336097,6.425
1083,8,1297209600000000000,891387.14,0,84.77,3.533,219.1970226,6.425
1084,8,1315526400000000000,848358.09,1,69.01,3.546,219.2604355,6.425
1085,8,1316131200000000000,870971.82,0,69.09,3.526,219.4442443,6.425
1088,8,1310256000000000000,929976.55,0,67.61,3.285,220.4772543,6.123
1092,8,1302480000000000000,947815.05,0,49.68,3.332,221.2936581,6.123
1096,8,1297468800000000000,986601.46,0,40.82,3.172,222.2071405,6.123
1097,8,1315785600000000000,1051922.95,0,30.51,3.158,222.4651238,6.123
1144,9,1272758400000000000,549505.55,0,38.01,2.572,214.6554591,6.415
1145,9,1291248000000000000,552677.48,1,37.08,2.548,214.8056534,6.415
1146,9,1266537600000000000,511327.9,0,43.06,2.514,214.8506185,6.415
1147,9,1267142400000000000,473773.27,0,43.83,2.561,214.8780453,6.415
1148,9,1272844800000000000,507297.88,0,48.43,2.625,214.9054721,6.415
1149,9,1291334400000000000,494145.8,0,55.76,2.667,214.932899,6.415
1150,9,1268956800000000000,485744.61,0,53.15,2.72,214.7597274,6.415
1151,9,1269561600000000000,484946.56,0,51.8,2.732,214.5531227,6.415
1152,9,1265241600000000000,545206.32,0,65.21,2.719,214.3465181,6.384
1153,9,1283558400000000000,529384.31,0,64.95,2.77,214.1399135,6.384
1154,9,1271376000000000000,485764.32,0,66.09,2.808,214.0001817,6.384
1155,9,1271980800000000000,488683.57,0,61.26,2.795,213.9496138,6.384
1156,9,1272585600000000000,491723.42,0,66.07,2.78,213.8990459,6.384
1157,9,1278288000000000000,526128.61,0,68.58,2.835,213.848478,6.384
1158,9,1273795200000000000,492792.8,0,70.53,2.854,213.8469819,6.384
1159,9,1274400000000000000,506274.94,0,71.5,2.826,214.1399162,6.384
1160,9,1275004800000000000,558143.53,0,77.12,2.759,214.4328505,6.384
1161,9,1270512000000000000,586061.46,0,79.65,2.705,214.7257848,6.384
1162,9,1289001600000000000,522715.68,0,83.75,2.668,215.0187191,6.384
1163,9,1276819200000000000,513073.87,0,82.99,2.637,215.0166484,6.384
1164,9,1277424000000000000,509263.28,0,85.02,2.653,214.8965756,6.384
1165,9,1265500800000000000,528832.54,0,78.55,2.669,214.7765028,6.442
1166,9,1283817600000000000,485389.15,0,78.51,2.642,214.6564301,6.442
1167,9,1279238400000000000,474030.51,0,82.93,2.623,214.6474453,6.442
1168,9,1279843200000000000,462676.5,0,84.49,2.608,214.7865779,6.442
1169,9,1280448000000000000,468675.19,0,79.83,2.64,214.9257105,6.442
1170,9,1275955200000000000,522815.45,0,87.09,2.627,215.064843,6.442
1171,9,1281657600000000000,481897.98,0,86.85,2.692,215.2039756,6.442
1172,9,1282262400000000000,499325.38,0,86.3,2.664,215.1619646,6.442
1173,9,1282867200000000000,506789.66,0,84.01,2.619,215.1199536,6.442
1174,9,1268092800000000000,511049.06,0,82.47,2.577,215.0779426,6.442
1175,9,1286582400000000000,484835.2,1,77.7,2.565,215.0359315,6.442
1176,9,1284681600000000000,463448.59,0,81.19,2.582,215.0615285,6.442
1177,9,1285286400000000000,452905.22,0,77.15,2.624,215.1378313,6.442
1178,9,1263081600000000000,495692.19,0,69.08,2.603,215.2141341,6.56
1179,9,1281398400000000000,505069.21,0,65.35,2.633,215.290437,6.56
1180,9,1287100800000000000,454769.68,0,67.36,2.72,215.3589917,6.56
1181,9,1287705600000000000,466322.76,0,69.99,2.725,215.4081762,6.56
1182,9,1288310400000000000,508801.61,0,64.43,2.716,215.4573607,6.56
1183,9,1273536000000000000,517869.97,0,58.69,2.689,215.5065452,6.56
1184,9,1292025600000000000,520846.68,0,61.59,2.728,215.5557297,6.56
1185,9,1290124800000000000,519823.3,0,49.96,2.771,215.4372854,6.56
1186,9,1290729600000000000,768070.53,1,60.18,2.735,215.2909028,6.56
1187,9,1268352000000000000,578164.82,0,49.89,2.708,215.1445203,6.56
1188,9,1286841600000000000,618121.82,0,46.1,2.843,214.9981378,6.56
1189,9,1292544000000000000,685243.2,0,49.7,2.869,214.9334937,6.56
1190,9,1293148800000000000,873347.55,0,50.93,2.886,214.9301534,6.56
1191,9,1293753600000000000,459770.85,1,45.92,2.943,214.9268131,6.56
1192,9,1309478400000000000,490981.78,0,41.82,2.976,214.9234729,6.416
1193,9,1294963200000000000,458086.69,0,36.43,2.983,214.9749587,6.416
1194,9,1295568000000000000,454021.69,0,44.72,3.016,215.3554013,6.416
1195,9,1296172800000000000,463561.48,0,43.9,3.01,215.7358438,6.416
1196,9,1301702400000000000,544612.28,0,31.82,2.989,216.1162864,6.416
1198,9,1297987200000000000,610985.56,0,58.5,3.045,216.8154856,6.416
1199,9,1298592000000000000,513107.2,0,59.01,3.065,217.1095679,6.416
1200,9,1301788800000000000,542016.18,0,60.67,3.288,217.4036503,6.416
1202,9,1300406400000000000,515226.11,0,63.82,3.488,217.9563371,6.416
1203,9,1301011200000000000,497488.4,0,68.79,3.473,218.2007506,6.416
1204,9,1294099200000000000,520962.14,0,56.12,3.524,218.445164,6.38
1205,9,1312416000000000000,561625.92,0,71.4,3.622,218.6895775,6.38
1206,9,1302825600000000000,528420.28,0,71.9,3.743,218.9134935,6.38
1207,9,1303430400000000000,549502.11,0,72.35,3.807,219.0861659,6.38
1208,9,1304035200000000000,532226.2,0,70.85,3.81,219.2588382,6.38
1209,9,1307232000000000000,545251.1,0,62.2,3.906,219.4315106,6.38
1210,9,1305244800000000000,539126.0,0,77.66,3.899,219.6041829,6.38
1211,9,1305849600000000000,518266.9,0,70.49,3.907,219.3622809,6.38
1212,9,1306454400000000000,553834.04,0,80.42,3.786,219.1203788,6.38
1213,9,1299369600000000000,587004.29,0,85.8,3.699,218.8784768,6.38
1215,9,1308268800000000000,558671.14,0,89.15,3.637,218.5877333,6.38
1216,9,1308873600000000000,538745.93,0,86.74,3.594,218.6836874,6.38
1217,9,1294358400000000000,537064.03,0,89.14,3.524,218.7796415,6.404
1218,9,1312675200000000000,535983.13,0,89.04,3.48,218.8755955,6.404
1219,9,1310688000000000000,512834.04,0,90.45,3.575,218.9607242,6.404
1220,9,1311292800000000000,491449.94,0,89.08,3.651,219.0187895,6.404
1221,9,1311897600000000000,471449.98,0,91.1,3.682,219.0768548,6.404
1222,9,1304812800000000000,554879.67,0,91.52,3.684,219.1349201,6.404
1224,9,1313712000000000000,540819.44,0,85.8,3.554,219.2556109,6.404
1225,9,1314316800000000000,542663.53,0,88.95,3.523,219.3189965,6.404
1226,9,1297209600000000000,544643.33,0,89.33,3.533,219.382382,6.404
1227,9,1315526400000000000,528784.86,1,75.65,3.546,219.4457675,6.404
1228,9,1316131200000000000,500274.03,0,77.95,3.526,219.6297841,6.404
1231,9,1310256000000000000,553836.98,0,72.62,3.285,220.6643585,6.054
1235,9,1302480000000000000,597855.07,0,54.46,3.332,221.4820921,6.054
1239,9,1297468800000000000,613115.21,0,46.84,3.172,222.3975443,6.054
1240,9,1315785600000000000,630327.28,0,37.65,3.158,222.6561203,6.054
1287,10,1272758400000000000,2193048.75,0,54.34,2.962,126.4420645,9.765
1288,10,1291248000000000000,2176028.52,1,49.96,2.828,126.4962581,9.765
1289,10,1266537600000000000,2113432.58,0,58.22,2.915,126.5262857,9.765
1290,10,1267142400000000000,2006774.96,0,52.77,2.825,126.5522857,9.765
1291,10,1272844800000000000,1987090.09,0,55.92,2.877,126.5782857,9.765
1292,10,1291334400000000000,1941346.13,0,52.33,3.034,126.6042857,9.765
1293,10,1268956800000000000,1946875.06,0,61.46,3.054,126.6066452,9.765
1294,10,1269561600000000000,1893532.46,0,60.05,2.98,126.6050645,9.765
1295,10,1265241600000000000,2138651.97,0,63.66,3.086,126.6034839,9.524
1296,10,1283558400000000000,2041069.37,0,65.29,3.004,126.6019032,9.524
1297,10,1271376000000000000,1826241.44,0,69.74,3.109,126.5621,9.524
1298,10,1271980800000000000,1829521.83,0,66.42,3.05,126.4713333,9.524
1299,10,1272585600000000000,1790694.59,0,69.76,3.105,126.3805667,9.524
1300,10,1278288000000000000,1921432.16,0,71.06,3.127,126.2898,9.524
1301,10,1273795200000000000,1808056.41,0,73.88,3.145,126.2085484,9.524
1302,10,1274400000000000000,1847613.58,0,78.32,3.12,126.1843871,9.524
1303,10,1275004800000000000,1904618.17,0,76.67,3.058,126.1602258,9.524
1304,10,1270512000000000000,1931406.28,0,82.82,2.941,126.1360645,9.524
1305,10,1289001600000000000,1827521.71,0,89.67,3.057,126.1119032,9.524
1306,10,1276819200000000000,1837636.24,0,83.49,2.935,126.114,9.524
1307,10,1277424000000000000,1768172.31,0,90.32,3.084,126.1266,9.524
1308,10,1265500800000000000,1845893.87,0,92.89,2.978,126.1392,9.199
1309,10,1283817600000000000,1769793.37,0,91.03,3.1,126.1518,9.199
1310,10,1279238400000000000,1828052.47,0,91.8,2.971,126.1498065,9.199
1311,10,1279843200000000000,1831676.03,0,88.44,3.112,126.1283548,9.199
1312,10,1280448000000000000,1832664.03,0,85.03,3.017,126.1069032,9.199
1313,10,1275955200000000000,1949236.09,0,86.13,3.123,126.0854516,9.199
1314,10,1281657600000000000,1962996.7,0,88.37,3.049,126.064,9.199
1315,10,1282262400000000000,1983190.56,0,89.88,3.041,126.0766452,9.199
1316,10,1282867200000000000,1727565.42,0,84.99,3.022,126.0892903,9.199
1317,10,1268092800000000000,1766331.45,0,83.8,3.087,126.1019355,9.199
1318,10,1286582400000000000,1720530.23,1,84.04,2.961,126.1145806,9.199
1319,10,1284681600000000000,1716755.78,0,85.52,3.028,126.1454667,9.199
1320,10,1285286400000000000,1655036.75,0,85.75,2.939,126.1900333,9.199
1321,10,1263081600000000000,1645892.97,0,86.01,3.001,126.2346,9.003
1322,10,1281398400000000000,1772192.42,0,77.04,2.924,126.2791667,9.003
1323,10,1287100800000000000,1703850.25,0,75.48,3.08,126.3266774,9.003
1324,10,1287705600000000000,1740234.06,0,68.12,3.014,126.3815484,9.003
1325,10,1288310400000000000,1741308.56,0,68.76,3.13,126.4364194,9.003
1326,10,1273536000000000000,1832211.96,0,71.04,3.009,126.4912903,9.003
1327,10,1292025600000000000,1895901.59,0,61.24,3.13,126.5461613,9.003
1328,10,1290124800000000000,1949177.13,0,58.83,3.047,126.6072,9.003
1329,10,1290729600000000000,2939946.38,1,55.33,3.162,126.6692667,9.003
1330,10,1268352000000000000,2251206.64,0,51.17,3.041,126.7313333,9.003
1331,10,1286841600000000000,2411790.21,0,60.51,3.091,126.7934,9.003
1332,10,1292544000000000000,2811646.85,0,59.15,3.125,126.8794839,9.003
1333,10,1293148800000000000,3749057.69,0,57.06,3.236,126.9835806,9.003
1334,10,1293753600000000000,1707298.14,1,49.67,3.148,127.0876774,9.003
1335,10,1309478400000000000,1714309.9,0,43.43,3.287,127.1917742,8.744
1336,10,1294963200000000000,1710803.59,0,49.98,3.312,127.3009355,8.744
1337,10,1295568000000000000,1677556.18,0,56.75,3.336,127.4404839,8.744
1338,10,1296172800000000000,1715769.05,0,53.03,3.231,127.5800323,8.744
1339,10,1301702400000000000,1968045.91,0,44.88,3.348,127.7195806,8.744
1341,10,1297987200000000000,2106934.55,0,61.77,3.43,127.99525,8.744
1342,10,1298592000000000000,1967996.71,0,53.59,3.398,128.13,8.744
1343,10,1301788800000000000,1958003.19,0,56.96,3.674,128.26475,8.744
1345,10,1300406400000000000,1884734.31,0,70.12,3.892,128.5121935,8.744
1346,10,1301011200000000000,1815798.85,0,62.53,3.716,128.6160645,8.744
1347,10,1294099200000000000,1827733.18,0,67.64,3.772,128.7199355,8.494
1348,10,1312416000000000000,1870720.73,0,73.03,3.818,128.8238065,8.494
1349,10,1302825600000000000,1781767.22,0,61.05,4.089,128.9107333,8.494
1350,10,1303430400000000000,2004831.14,0,75.93,3.917,128.9553,8.494
1351,10,1304035200000000000,1873646.34,0,73.38,4.151,128.9998667,8.494
1352,10,1307232000000000000,1841369.99,0,73.56,4.193,129.0444333,8.494
1353,10,1305244800000000000,1712995.44,0,74.04,4.202,129.089,8.494
1354,10,1305849600000000000,1720908.01,0,72.62,3.99,129.0756774,8.494
1355,10,1306454400000000000,1743000.38,0,78.62,3.933,129.0623548,8.494
1356,10,1299369600000000000,1792210.89,0,81.87,3.893,129.0490323,8.494
1358,10,1308268800000000000,1817934.76,0,87.96,3.935,129.0432,8.494
1359,10,1308873600000000000,1711813.13,0,90.69,3.807,129.0663,8.494
1360,10,1294358400000000000,1751369.75,0,95.36,3.842,129.0894,8.257
1361,10,1312675200000000000,1699708.38,0,88.57,3.793,129.1125,8.257
1362,10,1310688000000000000,1775068.4,0,86.01,3.779,129.1338387,8.257
1363,10,1311292800000000000,1774342.61,0,88.59,3.697,129.1507742,8.257
1364,10,1311897600000000000,1745841.33,0,86.75,3.694,129.1677097,8.257
1365,10,1304812800000000000,1886299.98,0,89.8,3.803,129.1846452,8.257
1367,10,1313712000000000000,1954849.68,0,87.4,3.743,129.2405806,8.257
1368,10,1314316800000000000,1728399.07,0,91.59,3.663,129.2832581,8.257
1369,10,1297209600000000000,1758587.35,0,91.61,3.798,129.3259355,8.257
1370,10,1315526400000000000,1670579.82,1,89.06,3.771,129.3686129,8.257
1371,10,1316131200000000000,1650894.3,0,77.49,3.784,129.4306,8.257
1374,10,1310256000000000000,1788227.6,0,75.01,3.827,129.6938,7.874
1378,10,1302480000000000000,1904438.59,0,68.57,3.828,129.8051935,7.874
1382,10,1297468800000000000,2068097.18,0,57.29,3.701,129.8459667,7.874
1383,10,1315785600000000000,2429310.9,0,42.58,3.644,129.8555333,7.874
1430,11,1272758400000000000,1528008.64,0,46.04,2.572,214.4248812,7.368
1431,11,1291248000000000000,1574684.08,1,48.01,2.548,214.5747916,7.368
1432,11,1266537600000000000,1503298.7,0,48.3,2.514,214.6198868,7.368
1433,11,1267142400000000000,1336404.65,0,52.79,2.561,214.6475127,7.368
1434,11,1272844800000000000,1426622.65,0,53.96,2.625,214.6751386,7.368
1435,11,1291334400000000000,1331883.16,0,64.1,2.667,214.7027646,7.368
1436,11,1268956800000000000,1364207.0,0,61.51,2.72,214.5301219,7.368
1437,11,1269561600000000000,1245624.27,0,58.09,2.732,214.3241011,7.368
1438,11,1265241600000000000,1446210.26,0,66.16,2.719,214.1180803,7.343
1439,11,1283558400000000000,1470308.32,0,69.57,2.77,213.9120595,7.343
1440,11,1271376000000000000,1323243.35,0,67.81,2.808,213.7726889,7.343
1441,11,1271980800000000000,1283766.55,0,68.37,2.795,213.7221852,7.343
1442,11,1272585600000000000,1239766.89,0,71.13,2.78,213.6716815,7.343
1443,11,1278288000000000000,1312329.78,0,75.57,2.835,213.6211778,7.343
1444,11,1273795200000000000,1266796.13,0,77.64,2.854,213.6196139,7.343
1445,11,1274400000000000000,1271646.62,0,76.97,2.826,213.9116886,7.343
1446,11,1275004800000000000,1264272.52,0,79.69,2.759,214.2037634,7.343
1447,11,1270512000000000000,1396322.19,0,79.66,2.705,214.4958382,7.343
1448,11,1289001600000000000,1339570.85,0,82.81,2.668,214.787913,7.343
1449,11,1276819200000000000,1336522.92,0,84.13,2.637,214.7858259,7.343
1450,11,1277424000000000000,1262025.08,0,84.5,2.653,214.6660741,7.343
1451,11,1265500800000000000,1302600.14,0,83.09,2.669,214.5463222,7.346
1452,11,1283817600000000000,1280156.47,0,83.01,2.642,214.4265704,7.346
1453,11,1279238400000000000,1290609.54,0,84.9,2.623,214.4176476,7.346
1454,11,1279843200000000000,1244390.03,0,84.57,2.608,214.5564968,7.346
1455,11,1280448000000000000,1250178.89,0,83.26,2.64,214.695346,7.346
1456,11,1275955200000000000,1369634.92,0,86.54,2.627,214.8341952,7.346
1457,11,1281657600000000000,1384339.1,0,87.73,2.692,214.9730444,7.346
1458,11,1282262400000000000,1430192.37,0,88.93,2.664,214.9314191,7.346
1459,11,1282867200000000000,1311263.07,0,87.7,2.619,214.8897938,7.346
1460,11,1268092800000000000,1303914.27,0,84.94,2.577,214.8481685,7.346
1461,11,1286582400000000000,1231428.46,1,81.93,2.565,214.8065431,7.346
1462,11,1284681600000000000,1215676.31,0,83.04,2.582,214.8322484,7.346
1463,11,1285286400000000000,1170103.25,0,77.36,2.624,214.9084516,7.346
1464,11,1263081600000000000,1182490.46,0,75.11,2.603,214.9846548,7.564
1465,11,1281398400000000000,1293472.8,0,68.71,2.633,215.060858,7.564
1466,11,1287100800000000000,1175003.67,0,71.46,2.72,215.1293114,7.564
1467,11,1287705600000000000,1169831.38,0,72.6,2.725,215.17839,7.564
1468,11,1288310400000000000,1195036.0,0,74.21,2.716,215.2274686,7.564
1469,11,1273536000000000000,1332759.13,0,64.41,2.689,215.2765472,7.564
1470,11,1292025600000000000,1281675.6,0,63.74,2.728,215.3256258,7.564
1471,11,1290124800000000000,1292346.57,0,58.63,2.771,215.2074519,7.564
1472,11,1290729600000000000,1757242.51,1,69.9,2.735,215.0614025,7.564
1473,11,1268352000000000000,1380522.64,0,55.9,2.708,214.9153531,7.564
1474,11,1286841600000000000,1564516.43,0,53.33,2.843,214.7693037,7.564
1475,11,1292544000000000000,1843971.15,0,54.63,2.869,214.704919,7.564
1476,11,1293148800000000000,2306265.36,0,59.33,2.886,214.7017828,7.564
1477,11,1293753600000000000,1172003.1,1,55.03,2.943,214.6986466,7.564
1478,11,1309478400000000000,1178905.44,0,54.43,2.976,214.6955104,7.551
1479,11,1294963200000000000,1194449.78,0,45.34,2.983,214.7470729,7.551
1480,11,1295568000000000000,1187776.19,0,51.51,3.016,215.1268275,7.551
1481,11,1296172800000000000,1100418.69,0,51.04,3.01,215.5065821,7.551
1482,11,1301702400000000000,1422546.05,0,47.17,2.989,215.8863367,7.551
1484,11,1297987200000000000,1554747.15,0,61.5,3.045,216.5843571,7.551
1485,11,1298592000000000000,1323999.36,0,68.74,3.065,216.8780275,7.551
1486,11,1301788800000000000,1399456.99,0,66.5,3.288,217.1716979,7.551
1488,11,1300406400000000000,1391813.69,0,70.17,3.488,217.7235226,7.551
1489,11,1301011200000000000,1229777.24,0,73.74,3.473,217.9674705,7.551
1490,11,1294099200000000000,1258674.12,0,69.1,3.524,218.2114184,7.574
1491,11,1312416000000000000,1327401.06,0,73.57,3.622,218.4553663,7.574
1492,11,1302825600000000000,1312905.8,0,76.64,3.743,218.6788642,7.574
1493,11,1303430400000000000,1388118.53,0,78.31,3.807,218.851237,7.574
1494,11,1304035200000000000,1357589.89,0,79.97,3.81,219.0236099,7.574
1495,11,1307232000000000000,1331453.41,0,71.39,3.906,219.1959827,7.574
1496,11,1305244800000000000,1277959.42,0,80.93,3.899,219.3683556,7.574
1497,11,1305849600000000000,1239466.97,0,76.97,3.907,219.127216,7.574
1498,11,1306454400000000000,1216876.52,0,85.61,3.786,218.8860765,7.574
1499,11,1299369600000000000,1343637.0,0,86.14,3.699,218.6449369,7.574
1501,11,1308268800000000000,1337506.74,0,87.9,3.637,218.3551748,7.574
1502,11,1308873600000000000,1254587.84,0,86.13,3.594,218.45094,7.574
1503,11,1294358400000000000,1297472.06,0,86.43,3.524,218.5467052,7.567
1504,11,1312675200000000000,1334627.96,0,87.17,3.48,218.6424704,7.567
1505,11,1310688000000000000,1266546.73,0,88.3,3.575,218.7275216,7.567
1506,11,1311292800000000000,1290576.44,0,87.8,3.651,218.7857881,7.567
1507,11,1311897600000000000,1212938.67,0,89.46,3.682,218.8440545,7.567
1508,11,1304812800000000000,1403198.94,0,90.04,3.684,218.9023209,7.567
1510,11,1313712000000000000,1484169.74,0,89.51,3.554,219.023271,7.567
1511,11,1314316800000000000,1304706.75,0,89.09,3.523,219.0866908,7.567
1512,11,1297209600000000000,1297792.41,0,91.44,3.533,219.1501106,7.567
1513,11,1315526400000000000,1249439.95,1,84.91,3.546,219.2135305,7.567
1514,11,1316131200000000000,1270816.01,0,85.11,3.526,219.3972867,7.567
1517,11,1310256000000000000,1346271.06,0,76.97,3.285,220.4299007,7.197
1521,11,1302480000000000000,1458287.38,0,61.13,3.332,221.245968,7.197
1525,11,1297468800000000000,1399322.44,0,56.89,3.172,222.1589519,7.197
1526,11,1315785600000000000,1646655.94,0,50.63,3.158,222.4167852,7.197
1573,12,1272758400000000000,1100046.37,0,49.47,2.962,126.4420645,13.975
1574,12,1291248000000000000,1117863.33,1,47.87,2.946,126.4962581,13.975
1575,12,1266537600000000000,1095421.65,0,54.83,2.915,126.5262857,13.975
1576,12,1267142400000000000,1048617.17,0,50.23,2.825,126.5522857,13.975
1577,12,1272844800000000000,1077018.27,0,53.77,2.987,126.5782857,13.975
1578,12,1291334400000000000,985594.23,0,50.11,2.925,126.6042857,13.975
1579,12,1268956800000000000,972088.34,0,59.57,3.054,126.6066452,13.975
1580,12,1269561600000000000,981615.81,0,60.06,3.083,126.6050645,13.975
1581,12,1265241600000000000,1011822.3,0,59.84,3.086,126.6034839,14.099
1582,12,1283558400000000000,1041238.87,0,59.25,3.09,126.6019032,14.099
1583,12,1271376000000000000,957997.52,0,64.95,3.109,126.5621,14.099
1584,12,1271980800000000000,993833.44,0,64.55,3.05,126.4713333,14.099
1585,12,1272585600000000000,954220.22,0,67.38,3.105,126.3805667,14.099
1586,12,1278288000000000000,1043240.27,0,70.15,3.127,126.2898,14.099
1587,12,1273795200000000000,966054.97,0,68.44,3.145,126.2085484,14.099
1588,12,1274400000000000000,958374.56,0,76.2,3.12,126.1843871,14.099
1589,12,1275004800000000000,955451.16,0,67.84,3.058,126.1602258,14.099
1590,12,1270512000000000000,1049357.36,0,81.39,2.941,126.1360645,14.099
1591,12,1289001600000000000,1016039.71,0,90.84,2.949,126.1119032,14.099
1592,12,1276819200000000000,956211.2,0,81.06,3.043,126.114,14.099
1593,12,1277424000000000000,958007.69,0,87.27,3.084,126.1266,14.099
1594,12,1265500800000000000,951957.31,0,91.98,3.105,126.1392,14.18
1595,12,1283817600000000000,943506.28,0,90.37,3.1,126.1518,14.18
1596,12,1279238400000000000,916402.76,0,97.18,3.094,126.1498065,14.18
1597,12,1279843200000000000,912403.67,0,99.22,3.112,126.1283548,14.18
1598,12,1280448000000000000,913548.25,0,96.31,3.017,126.1069032,14.18
1599,12,1275955200000000000,967576.95,0,92.95,3.123,126.0854516,14.18
1600,12,1281657600000000000,928264.4,0,87.01,3.159,126.064,14.18
1601,12,1282262400000000000,948447.34,0,92.81,3.041,126.0766452,14.18
1602,12,1282867200000000000,1004516.46,0,93.19,3.129,126.0892903,14.18
1603,12,1268092800000000000,1075758.55,0,83.12,3.087,126.1019355,14.18
1604,12,1286582400000000000,903119.03,1,83.63,3.044,126.1145806,14.18
1605,12,1284681600000000000,852882.61,0,82.45,3.028,126.1454667,14.18
1606,12,1285286400000000000,851919.34,0,81.77,2.939,126.1900333,14.18
1607,12,1263081600000000000,850936.26,0,85.2,3.001,126.2346,14.313
1608,12,1281398400000000000,918335.68,0,71.82,3.013,126.2791667,14.313
1609,12,1287100800000000000,862419.84,0,75.0,2.976,126.3266774,14.313
1610,12,1287705600000000000,857883.46,0,68.85,3.014,126.3815484,14.313
1611,12,1288310400000000000,955294.7,0,61.09,3.016,126.4364194,14.313
1612,12,1273536000000000000,929690.71,0,65.49,3.129,126.4912903,14.313
1613,12,1292025600000000000,942475.24,0,57.79,3.13,126.5461613,14.313
1614,12,1290124800000000000,894493.7,0,58.18,3.161,126.6072,14.313
1615,12,1290729600000000000,1601377.41,1,47.66,3.162,126.6692667,14.313
1616,12,1268352000000000000,1069533.17,0,43.33,3.041,126.7313333,14.313
1617,12,1286841600000000000,1121934.15,0,50.01,3.203,126.7934,14.313
1618,12,1292544000000000000,1295605.35,0,52.77,3.236,126.8794839,14.313
1619,12,1293148800000000000,1768249.89,0,52.02,3.236,126.9835806,14.313
1620,12,1293753600000000000,891736.91,1,45.64,3.148,127.0876774,14.313
1621,12,1309478400000000000,910110.24,0,37.64,3.287,127.1917742,14.021
1622,12,1294963200000000000,812011.8,0,43.15,3.312,127.3009355,14.021
1623,12,1295568000000000000,802105.5,0,53.53,3.223,127.4404839,14.021
1624,12,1296172800000000000,873119.06,0,50.74,3.342,127.5800323,14.021
1625,12,1301702400000000000,1046068.17,0,45.14,3.348,127.7195806,14.021
1627,12,1297987200000000000,1128485.1,0,53.35,3.43,127.99525,14.021
1628,12,1298592000000000000,1046203.72,0,48.45,3.53,128.13,14.021
1629,12,1301788800000000000,1085248.21,0,51.72,3.674,128.26475,14.021
1631,12,1300406400000000000,1009502.01,0,64.21,3.692,128.5121935,14.021
1632,12,1301011200000000000,954107.32,0,54.4,3.909,128.6160645,14.021
1633,12,1294099200000000000,1005463.49,0,63.63,3.772,128.7199355,13.736
1634,12,1312416000000000000,998362.05,0,64.47,4.003,128.8238065,13.736
1635,12,1302825600000000000,990951.77,0,57.63,3.868,128.9107333,13.736
1636,12,1303430400000000000,1016019.47,0,72.12,4.134,128.9553,13.736
1637,12,1304035200000000000,994966.1,0,68.27,4.151,128.9998667,13.736
1638,12,1307232000000000000,1021154.48,0,68.4,4.193,129.0444333,13.736
1639,12,1305244800000000000,977033.5,0,70.93,4.202,129.089,13.736
1640,12,1305849600000000000,924134.99,0,66.59,4.169,129.0756774,13.736
1641,12,1306454400000000000,964332.51,0,76.67,4.087,129.0623548,13.736
1642,12,1299369600000000000,970328.68,0,71.81,4.031,129.0490323,13.736
1644,12,1308268800000000000,986504.93,0,86.84,3.935,129.0432,13.736
1645,12,1308873600000000000,997282.75,0,88.95,3.898,129.0663,13.736
1646,12,1294358400000000000,961993.34,0,89.85,3.842,129.0894,13.503
1647,12,1312675200000000000,943717.38,0,89.9,3.705,129.1125,13.503
1648,12,1310688000000000000,936001.98,0,88.1,3.692,129.1338387,13.503
1649,12,1311292800000000000,922231.92,0,91.17,3.794,129.1507742,13.503
1650,12,1311897600000000000,890547.07,0,93.29,3.805,129.1677097,13.503
1651,12,1304812800000000000,988712.52,0,90.61,3.803,129.1846452,13.503
1653,12,1313712000000000000,966817.24,0,91.74,3.743,129.2405806,13.503
1654,12,1314316800000000000,1017593.47,0,94.61,3.74,129.2832581,13.503
1655,12,1297209600000000000,1052051.45,0,93.66,3.798,129.3259355,13.503
1656,12,1315526400000000000,922850.57,1,88.0,3.913,129.3686129,13.503
1657,12,1316131200000000000,889290.23,0,76.36,3.918,129.4306,13.503
1660,12,1310256000000000000,951244.66,0,70.44,3.827,129.6938,12.89
1664,12,1302480000000000000,1051944.79,0,59.77,3.828,129.8051935,12.89
1668,12,1297468800000000000,1071383.1,0,52.5,3.701,129.8459667,12.89
1669,12,1315785600000000000,1189646.45,0,42.17,3.644,129.8555333,12.89
1716,13,1272758400000000000,1967220.53,0,31.53,2.666,126.4420645,8.316
1717,13,1291248000000000000,2030933.46,1,33.16,2.671,126.4962581,8.316
1718,13,1266537600000000000,1970274.64,0,35.7,2.654,126.5262857,8.316
1719,13,1267142400000000000,1817850.32,0,29.98,2.667,126.5522857,8.316
1720,13,1272844800000000000,1939980.43,0,40.65,2.681,126.5782857,8.316
1721,13,1291334400000000000,1840686.94,0,37.62,2.733,126.6042857,8.316
1722,13,1268956800000000000,1879794.89,0,42.49,2.782,126.6066452,8.316
1723,13,1269561600000000000,1882095.98,0,41.48,2.819,126.6050645,8.316
1724,13,1265241600000000000,2142482.14,0,42.15,2.842,126.6034839,8.107
